0,tweet,pos_neg,prep,polarity,subjectivity,bayes_prediction
4,listening to  LOL  by@SongzYuuup for the 6 time todaii {i think i gata new favorite song now},pos,listening to  LOL  by for the 6 time todaii i think i gata new favorite song now,0.4787878787878788,0.7181818181818181,pos
0,Cant fall asleep. ,neg,Cant fall asleep. ,0.0,0.0,neg
0,"OMG!! Wedding madness today, and I miss my man soooo much. I wish he was here with me ",neg,OMG!! Wedding madness today and I miss my man soooo much. I wish he was here with me ,0.2,0.2,neg
4,"HOLA TWEEPS! Sorry for no tweet day! Internet was out! It really sucked! Anyways, sorry ",pos,HOLA TWEEPS! Sorry for no tweet day! Internet was out! It really sucked! Anyways sorry ,-0.34375,0.7333333333333334,neg
4,@MsOhSoWright I ain't got nothing to hide. ,pos, I aint got nothing to hide. ,0.0,0.0,neg
4,going to get my Mac back! ,pos,going to get my Mac back! ,0.0,0.0,neg
0,"@dullyM well, i love veggies of all kinds but my weakness is cheese... i'll eat anything if there's cheese involved lol ",neg, well i love veggies of all kinds but my weakness is cheese... ill eat anything if theres cheese involved lol ,0.26666666666666666,0.7666666666666666,pos
0,"@LesPorter nope, no replies.  He uses twittterberry which isn't the easiest thing to keep up w/ replies.  But still... ",neg, nope no replies.  He uses twittterberry which isnt the easiest thing to keep up w replies.  But still... ,0.0,0.0,neg
0,@amandahaneline0 I wish!~ Least you have the beach option. I'm stuck in the desert. I hate Vegas ,neg, I wish! Least you have the beach option. Im stuck in the desert. I hate Vegas ,-0.55,0.65,neg
4,Recital part two  in a pretty great mood.. ,pos,Recital part two  in a pretty great mood.. ,0.525,0.875,pos
0,uh-oh battery power low... ,neg,uhoh battery power low... ,0.0,0.3,neg
4,Jack's 8 tracks selections on 105.1 FM in KC always crack me up in the morning. ,pos,Jacks 8 tracks selections on 105.1 FM in KC always crack me up in the morning. ,0.0,0.0,pos
4,"You have arrived at your destination, shepton mallet ",pos,You have arrived at your destination shepton mallet ,0.0,0.0,pos
0,On the road again. ,neg,On the road again. ,0.0,0.0,neg
0,the quiet is a little eery... ,neg,the quiet is a little eery... ,-0.09375,0.4166666666666666,pos
0,Celebratin' with my pops today because he will not be here on fathers day ,neg,Celebratin with my pops today because he will not be here on fathers day ,0.0,0.0,neg
0,@Destini41 purple peeps keeping busy since the girls aren't on tv today  lol,neg, purple peeps keeping busy since the girls arent on tv today  lol,0.45,0.5,pos
0,"Damn, I Burned My legs  !x",neg,Damn I Burned My legs  !x,0.0,0.0,neg
4,@PhillyGirl528 with my english skills this question will be without an answer ,pos, with my english skills this question will be without an answer ,0.0,0.0,pos
0,i never got to sleep  lets hang out ,neg,i never got to sleep  lets hang out ,0.0,0.0,neg
4,@narrrgh thanks for followwwwwwwww ,pos, thanks for followwwwwwwww ,0.2,0.2,pos
4,@hyme honey we already know your position. Up! ,pos, honey we already know your position. Up! ,0.0,0.0,neg
0,"@meaningoftruth today, I'm just going to this talk at school and then stying ",neg, today Im just going to this talk at school and then stying ,0.0,0.0,neg
4,@chinadolllane lls. the mexican one i do â¥ &amp; u can hve twitter  ok 4real im gone. [loggin off],pos, lls. the mexican one i do â amp u can hve twitter  ok 4real im gone. loggin off,0.25,0.25,pos
4,@Shadez mmm...i wouldn't mind li'l Katy's either.. ,pos, mmm...i wouldnt mind lil Katys either.. ,0.0,0.0,pos
0,@BritNicolePhoto your flash website doesn't work on Firefox ,neg, your flash website doesnt work on Firefox ,0.0,0.0,neg
0,not feelin very good... had a fight w/ meh friendz 2dai.... not talkin 2 each other now... in a bad mood... ,neg,not feelin very good... had a fight w meh friendz 2dai.... not talkin 2 each other now... in a bad mood... ,0.028333333333333363,0.6072222222222222,neg
4,@pallaviade hmmm... thanks ,pos, hmmm... thanks ,0.2,0.2,pos
0,Thing One just fell out of bed ,neg,Thing One just fell out of bed ,0.0,0.0,neg
4,@superkas83 I no els has cridat? quÃ© bon al.lot ets ,pos, I no els has cridat? quÃ bon al.lot ets ,0.0,0.0,neg
4,"@timidheathen i can't listen, but if it's not the winkers song (misprint) by ivor biggun, you may be msitaken ",pos, i cant listen but if its not the winkers song misprint by ivor biggun you may be msitaken ,0.0,0.0,neg
4,@cybersass The link to your blog from your Twitterpage doesn't seem to be functioning- maybe a reload is in order? ,pos, The link to your blog from your Twitterpage doesnt seem to be functioning maybe a reload is in order? ,0.0,0.0,pos
4,@addictedtonkotb Have fun today - don't get in too much trouble.  ,pos, Have fun today  dont get in too much trouble.  ,0.04999999999999999,0.2,neg
4,@rikerjoe thanks ,pos, thanks ,0.2,0.2,pos
4,"@im_erika There was a girl getting it done on her legs yesterday, she didn't seem too happy ",pos, There was a girl getting it done on her legs yesterday she didnt seem too happy ,0.8,1.0,neg
4,"I'm almost 23 and I'm just now getting to know MYSELF....Learning so much about me that I've never acknowledged b4....kinda sad, but aye! ",pos,Im almost 23 and Im just now getting to know MYSELF....Learning so much about me that Ive never acknowledged b4....kinda sad but aye! ,-0.2125,0.6,neg
0,Im Craaaaving 'PET' Birthday Cake Ice Cream!!! in the Cake Cones!! ,neg,Im Craaaaving PET Birthday Cake Ice Cream!!! in the Cake Cones!! ,0.0,0.0,neg
4,@abednego_jones http://twitpic.com/6c58w - do not be greedy! you also got a banana! some milk and coffee! ,pos,   do not be greedy! you also got a banana! some milk and coffee! ,0.0,0.0,pos
0,"@slinqui - Ugh, I just wish there was a way to move over all my posts. I'd hate to start from scratch, you know? ",neg,  Ugh I just wish there was a way to move over all my posts. Id hate to start from scratch you know? ,-0.8,0.9,neg
4,one exam left  then back to school... rubbishhhh!!!!,pos,one exam left  then back to school... rubbishhhh!!!!,0.0,0.0,neg
0,@carlysha is that smaller then ur last place? I wish I saw that jayz and em concert tonight. ,neg, is that smaller then ur last place? I wish I saw that jayz and em concert tonight. ,0.0,0.2833333333333333,neg
0,wOw Over nkOtb fOr sure  anyways questiOn of the night-if yOu cOuld be a cOnjOined twin with sOmeOne whO wOuld it be? im think jOrdan jk,neg,wOw Over nkOtb fOr sure  anyways questiOn of the nightif yOu cOuld be a cOnjOined twin with sOmeOne whO wOuld it be? im think jOrdan jk,0.3,0.9444444444444444,pos
4,&quot;The CW has renewed the show for a third season expected to air in the fall of 2009&quot; YAY ,pos,quotThe CW has renewed the show for a third season expected to air in the fall of 2009quot YAY ,-0.05,0.2,neg
0,"Words can barely describe how shitty I feel this morning. Work, then driving to Madison to play Discotech. Driving alone ",neg,Words can barely describe how shitty I feel this morning. Work then driving to Madison to play Discotech. Driving alone ,0.05,0.1,neg
0,the volume on HBO isn't working ,neg,the volume on HBO isnt working ,0.0,0.0,neg
4,Pandora-ing it up at work. ,pos,Pandoraing it up at work. ,0.0,0.0,neg
4,@Irishbabe22 ohhh on nkotb.com they were putting the vlogs... maybe they'll upload them tomorrow  I hope!,pos, ohhh on nkotb.com they were putting the vlogs... maybe theyll upload them tomorrow  I hope!,0.0,0.0,pos
4,SMFF..  Cyn and RACHY were there with mehh ))),pos,SMFF..  Cyn and RACHY were there with mehh ,0.0,0.0,pos
4,Mmmmmmmm...Just had myself a GA peach!! Delish!! Yummy ,pos,Mmmmmmmm...Just had myself a GA peach!! Delish!! Yummy ,0.0,0.0,pos
4,@williamstanton Yay first tweet!! haha ,pos, Yay first tweet!! haha ,0.2953125,0.31666666666666665,pos
4,Debating with a high school debate teacher what mac and cheese is better... Velveta or craft ,pos,Debating with a high school debate teacher what mac and cheese is better... Velveta or craft ,0.33,0.52,pos
4,"@mommajuggalo wow, im sorry to hear it, come on down to orlando and realx. life is good here ",pos, wow im sorry to hear it come on down to orlando and realx. life is good here ,0.03611111111111109,0.7222222222222222,neg
4,1 More Week &amp; my g.f. comes back!!  â¥,pos,1 More Week amp my g.f. comes back!!  â,0.25,0.25,pos
0,i need my mommy   &amp; my daddy  ,neg,i need my mommy   amp my daddy  ,0.0,0.0,neg
4,@MamsTaylor i posted it in like a blog thing for u was gonna wait for purple to do it for me but was easy to work out ,pos, i posted it in like a blog thing for u was gonna wait for purple to do it for me but was easy to work out ,0.43333333333333335,0.8333333333333334,pos
4,@calvingoldspink you are so hott  s club juniors dayss... Ahhhh ) xx,pos, you are so hott  s club juniors dayss... Ahhhh  xx,0.0,0.0,pos
4,@onchmovement twitterfon is awesome &lt;3 iphones rocks! ,pos, twitterfon is awesome lt3 iphones rocks! ,1.0,1.0,pos
0,Wish my student accommodation had a pretty garden like back home...  It is a sin to be stuck indoors on a gorgeous day like this!,neg,Wish my student accommodation had a pretty garden like back home...  It is a sin to be stuck indoors on a gorgeous day like this!,0.375,0.6333333333333333,neg
4,@juanbarnard I am a little tierd to but otherwise good thanks ,pos, I am a little tierd to but otherwise good thanks ,0.2375,0.43333333333333335,pos
4,"thanks God.. after the fluuw, here come the cough.. nicee!!  http://plurk.com/p/p014g",pos,thanks God.. after the fluuw here come the cough.. nicee!!  ,0.3125,0.2,pos
0,@samberteloot good luck tonight!!!  Please keep me updated: I am not there...  Let me know via #moaa09,neg, good luck tonight!!!  Please keep me updated I am not there...  Let me know via moaa09,1.0,0.6000000000000001,pos
4,"cleaning, cleaning, cleaning, and now going to read some harry potter. ",pos,cleaning cleaning cleaning and now going to read some harry potter. ,0.0,0.0,pos
4,is in office and planning trip to pakistan ,pos,is in office and planning trip to pakistan ,0.0,0.0,pos
4,@Stickyplasters good girl! Stay off them ,pos, good girl! Stay off them ,0.875,0.6000000000000001,pos
0,Serious Heartburn  Vodka and Irn Bru is a no no!,neg,Serious Heartburn  Vodka and Irn Bru is a no no!,-0.4166666666666666,0.6666666666666666,neg
4,"@c_davies I had no idea a four slice toaster was that much larger than a 3 slice toaster.   Frankly, I need a 10 slice toaster",pos, I had no idea a four slice toaster was that much larger than a 3 slice toaster.   Frankly I need a 10 slice toaster,0.0,0.5,neg
4,"Eu eu eu eu!!! Let's salsa!!!!!!! Haha, NOT ",pos,Eu eu eu eu!!! Lets salsa!!!!!!! Haha NOT ,0.2,0.3,pos
0,manhunt at my housee! @hollyhuddleston wish u cood come ,neg,manhunt at my housee!  wish u cood come ,0.0,0.0,neg
4,#bgt  I Stavros Wins I'm finishing this bottle off! .... although it may finish me first ;-) &gt;&gt; 09011 32 22 06 ,pos,bgt  I Stavros Wins Im finishing this bottle off! .... although it may finish me first  gtgt 09011 32 22 06 ,0.3125,0.26666666666666666,pos
4,About to go to the Courtyard Marriot ,pos,About to go to the Courtyard Marriot ,0.0,0.0,pos
4,Is it bad that i check my twitter before my email and facebook? i think not. ,pos,Is it bad that i check my twitter before my email and facebook? i think not. ,-0.6999999999999998,0.6666666666666666,neg
0,Heading back to D.C. this evening. I miss Chicago already! ,neg,Heading back to D.C. this evening. I miss Chicago already! ,0.0,0.0,neg
4,new video coming sooon ,pos,new video coming sooon ,0.13636363636363635,0.4545454545454545,pos
0,"@stuartevan hehe awww thx, same as usual really ",neg, hehe awww thx same as usual really ,0.08750000000000001,0.36875,pos
4,"@darklord1 Great news  Btw, now you can pimp your PsCofN profile!! Take a look  http://is.gd/NeOE",pos, Great news  Btw now you can pimp your PsCofN profile!! Take a look  ,1.0,0.75,pos
0,Bounced a check for the first time in my life   Can't WAIT for payday come Friday!,neg,Bounced a check for the first time in my life   Cant WAIT for payday come Friday!,0.3125,0.3333333333333333,pos
0,Wondering what on earth is up with facebook... It has been so laggy these past few days and it's doing my head in ,neg,Wondering what on earth is up with facebook... It has been so laggy these past few days and its doing my head in ,-0.225,0.175,pos
0,Nohing here but jersey trash and hanging skin ,neg,Nohing here but jersey trash and hanging skin ,0.0,0.0,pos
4,(@LisaCheatley) High Five To The Gnommies  !,pos, High Five To The Gnommies  !,0.2,0.5399999999999999,pos
0,Fckr. @InocencioJubee i don`t have wireless yet. BUT my aunt told me ppkbitan n`ya nko next next week. :&quot;&gt; mobile web`s lame. ,neg,Fckr.  i dont have wireless yet. BUT my aunt told me ppkbitan nya nko next next week. quotgt mobile webs lame. ,-0.16666666666666666,0.25,neg
0,this bus is so cold ,neg,this bus is so cold ,-0.6,1.0,neg
0,"havent tweeted much today  sad time, but feel the ol' heavy eyelids so goodnight to twitter for now me thinks xxx",neg,havent tweeted much today  sad time but feel the ol heavy eyelids so goodnight to twitter for now me thinks xxx,-0.16666666666666666,0.5666666666666667,neg
4,"@MariahCarey I cannot wait to hear the new album!! It's going to be amazing! And you're hilarious, Mariah! I love u, adore u and enjoy u! ",pos, I cannot wait to hear the new album!! Its going to be amazing! And youre hilarious Mariah! I love u adore u and enjoy u! ,0.5176136363636363,0.6909090909090909,pos
0,another mosquito bite...this time on my chin   I'm a mosquito magnet...my blood is sweet ;P,neg,another mosquito bite...this time on my chin   Im a mosquito magnet...my blood is sweet P,0.35,0.65,pos
4,@betsydrager Loving it!  now that I started tweeting their scheming has started getting more &amp; more ??!,pos, Loving it!  now that I started tweeting their scheming has started getting more amp more ??!,0.625,0.65,neg
4,@suziespew this person is justttttttt for you! @dannygokey. Lol. Stalk away ,pos, this person is justttttttt for you! . Lol. Stalk away ,0.8,0.7,pos
0,Going to bed way to late. Work in morn ,neg,Going to bed way to late. Work in morn ,-0.3,0.6,neg
4,@Stelephone okeley dokers. nice talking then. sleep tight. have pleasant dreams. ,pos, okeley dokers. nice talking then. sleep tight. have pleasant dreams. ,0.3849206349206349,0.7507936507936508,pos
4,After bath.. Yoohoo.. my body so fresh! Now is time for dinner ,pos,After bath.. Yoohoo.. my body so fresh! Now is time for dinner ,0.375,0.5,pos
4,"@checkback  - yes, rain is much under-rated. Rain &amp; wet - droughts elsewhere. we should share (for a small nominal fee)  the real things.",pos,   yes rain is much underrated. Rain amp wet  droughts elsewhere. we should share for a small nominal fee  the real things.,0.012500000000000004,0.325,neg
0,Just got home from school. I'm so tired. ,neg,Just got home from school. Im so tired. ,-0.4,0.7,neg
4,Man... is Microsoft good at vaporware demos or what? http://bit.ly/jNnSU And they even got Spielberg to introduce it! ,pos,Man... is Microsoft good at vaporware demos or what?  And they even got Spielberg to introduce it! ,0.875,0.6000000000000001,pos
0,"@KimberlyKrystal why are you in so much pain, and i bet they cant hurt more than my problem i told you about this morning!!! ",neg, why are you in so much pain and i bet they cant hurt more than my problem i told you about this morning!!! ,0.58828125,0.35,neg
0,@panda951 Ugh. that's no fun! ,neg, Ugh. thats no fun! ,-0.1875,0.2,neg
0,@kaleyanderson haha! No way. I will sacrifice the wait of knowing.  I look horrid and am in need major sleep!  I hate school Kaley ,neg, haha! No way. I will sacrifice the wait of knowing.  I look horrid and am in need major sleep!  I hate school Kaley ,-0.1572916666666667,0.5666666666666668,neg
4,SO glad that Newcastle is finally out of the relegation zone! Will buy jersey if we're still in the Premier league next season! ,pos,SO glad that Newcastle is finally out of the relegation zone! Will buy jersey if were still in the Premier league next season! ,0.16666666666666666,0.6666666666666666,pos
4,Watching Home and Away on television! Looking forward to see Patrick today ,pos,Watching Home and Away on television! Looking forward to see Patrick today ,0.0,0.0,pos
4,"Goodnight everybody, i off to dreamland  if anything just send me a DM",pos,Goodnight everybody i off to dreamland  if anything just send me a DM,0.0,0.0,pos
0,relazing today... next weekend i will probs have a ton of homework to do ,neg,relazing today... next weekend i will probs have a ton of homework to do ,0.0,0.0,neg
0,@trillsie They reported on the local news that June has had the most 60 degree days we've had in 30 years! And climate change isn't real. ,neg, They reported on the local news that June has had the most 60 degree days weve had in 30 years! And climate change isnt real. ,0.275,0.26666666666666666,pos
4,@danjwin omg YAY! You should carry it around when you're finished so you can shove it in everyone's faces for gloating satisfaction. ,pos, omg YAY! You should carry it around when youre finished so you can shove it in everyones faces for gloating satisfaction. ,0.0,0.0,pos
4,just got done unpacking all my stuff into mine &amp; babee's new room!! ,pos,just got done unpacking all my stuff into mine amp babees new room!! ,0.2130681818181818,0.4545454545454545,pos
0,have french ,neg,have french ,0.0,0.0,neg
0,@megan_mcfly  oh yeah my friends are doing them in two weeks. i'm still doing my ones - biology i'm onto in two weeks. which i also hate.,neg,  oh yeah my friends are doing them in two weeks. im still doing my ones  biology im onto in two weeks. which i also hate.,-0.8,0.9,neg
0,Omg !!!  argggg!!! Class since 10 till 12 xtremely sleepy!,neg,Omg !!!  argggg!!! Class since 10 till 12 xtremely sleepy!,0.0,0.0,neg
0,My Ipod has finally died  RIP,neg,My Ipod has finally died  RIP,0.0,1.0,neg
0,about to get in the bath wash hair then off to bed got to be up early seeing my dad im so nervous and scared ,neg,about to get in the bath wash hair then off to bed got to be up early seeing my dad im so nervous and scared ,0.1,0.3,neg
4,@prokicker That's so sweet  Wish you many many many more years,pos, Thats so sweet  Wish you many many many more years,0.47,0.53,pos
0,@runaholickassy i don't wanna be here by june 12.  ,neg, i dont wanna be here by june 12.  ,0.0,0.0,neg
4,@mathguide Wow. That's 21st century tutoring!   How in the world did you find someone to tutor in Florida?,pos, Wow. Thats 21st century tutoring!   How in the world did you find someone to tutor in Florida?,0.05,0.5,pos
0,tired... probably because the blue jays drain all the energy out of me... ,neg,tired... probably because the blue jays drain all the energy out of me... ,-0.2,0.4,pos
0,Feel like i just had 2 5000 pound weight dropped on my chest. ,neg,Feel like i just had 2 5000 pound weight dropped on my chest. ,0.0,0.0,neg
0,"@itsjoejonas ohhhh  is there anyway u guys can come tour here? i would travel the world just to c u guys perform, please try and come xoxo",neg, ohhhh  is there anyway u guys can come tour here? i would travel the world just to c u guys perform please try and come xoxo,0.0,0.0,neg
4,Time to get ready ,pos,Time to get ready ,0.2,0.5,pos
4,@Amazing_Grace13 listen as many times as you can tonight before bed ,pos, listen as many times as you can tonight before bed ,0.5,0.5,pos
0,@alexjonathan I was thinking the same thing-ish. And then I got sad because they are no longer together. ,neg, I was thinking the same thingish. And then I got sad because they are no longer together. ,-0.25,0.5625,neg
4,@perezhilton Well done. I had a good laugh. ,pos, Well done. I had a good laugh. ,0.5,0.35000000000000003,pos
0,Pic of the damage to the car  I hate people who speed. http://yfrog.com/2bzbxj,neg,Pic of the damage to the car  I hate people who speed. ,-0.8,0.9,neg
0,@elvis9jay awwww humid too? thats not good ,neg, awwww humid too? thats not good ,0.07500000000000001,0.75,neg
4,@pimpimolk Hello P'Aoi! I've just joined Twitter kha. Keep twitting! ,pos, Hello PAoi! Ive just joined Twitter kha. Keep twitting! ,0.0,0.0,pos
0,"hoping these vitamins help, otherwise I gotta go to the doc to see what is really wrong with me ",neg,hoping these vitamins help otherwise I gotta go to the doc to see what is really wrong with me ,-0.5,0.9,neg
4,is watching family guy ,pos,is watching family guy ,0.0,0.0,pos
0,the dance was a fall through  i feel really let down,neg,the dance was a fall through  i feel really let down,0.022222222222222213,0.2444444444444445,neg
4,I can't believe Netherlands is one of the trending topics after upsetting England  Long live English Cricket ,pos,I cant believe Netherlands is one of the trending topics after upsetting England  Long live English Cricket ,0.028787878787878782,0.3,neg
0,"@PatBrough   A lot of people aren't feeling well, not sure if it's allergies or a cold.  Hope she feels better!",neg,   A lot of people arent feeling well not sure if its allergies or a cold.  Hope she feels better!,-0.075,0.7962962962962963,neg
0,ive very picky about what i put in my mouth. i hate onions. they make me cry  ),neg,ive very picky about what i put in my mouth. i hate onions. they make me cry  ,-0.30000000000000004,0.6,neg
0,"@NorthernNancy Sorry to hear that, Northern Nancy ",neg, Sorry to hear that Northern Nancy ,-0.5,1.0,pos
4,"@GlobalGrind hey jojo is this you, running the the global grind twitter page?? Great job ! ",pos, hey jojo is this you running the the global grind twitter page?? Great job ! ,0.5,0.375,pos
4,@1049TheWolf ha! I wondered if you'd comment on that! ,pos, ha! I wondered if youd comment on that! ,0.0,0.0,pos
0,going out  too sick &amp; tired to. lovexo,neg,going out  too sick amp tired to. lovexo,-0.5571428571428572,0.7785714285714285,neg
4,"@RockstarAtHeart  Okay... I'm lost.  What is hoppusday?  Seriously, I'm newish at this ",pos,  Okay... Im lost.  What is hoppusday?  Seriously Im newish at this ,0.08333333333333334,0.5833333333333333,neg
0,I just burned six fingers with my flat iron ,neg,I just burned six fingers with my flat iron ,-0.025,0.125,neg
4,"@Jodiesirovy Gee, maybe I should be in a bad mood more often then. ",pos, Gee maybe I should be in a bad mood more often then. ,-0.09999999999999992,0.5833333333333333,neg
0,Noooo! I hate it when I wake up from such a good dream... ,neg,Noooo! I hate it when I wake up from such a good dream... ,-0.03333333333333336,0.6666666666666666,neg
4,Heading to breakfast and then to the monuments. ,pos,Heading to breakfast and then to the monuments. ,0.0,0.0,pos
4,"@GKrispyAgn Yeah, I've actually tried those before - they're surprisingly close to the original ",pos, Yeah Ive actually tried those before  theyre surprisingly close to the original ,0.3583333333333333,0.45,neg
0,"My tooth hurts,â¦ I think I need some medicine,..  been hurting all day.",neg,My tooth hurtsâ I think I need some medicine..  been hurting all day.,0.0,0.0,neg
4,@hermitreviews1 Thank you for following me on Twitter ,pos, Thank you for following me on Twitter ,0.0,0.1,pos
0,applying to jobs IS  full time job ,neg,applying to jobs IS  full time job ,0.35,0.55,pos
4,@Melyshuh Thx. xx Much love here. ,pos, Thx. xx Much love here. ,0.5,0.6,pos
0,I'm gonna be sick of listening to Antony Robins and Brian Tracy.. Should copy something else to my Ipod now ,neg,Im gonna be sick of listening to Antony Robins and Brian Tracy.. Should copy something else to my Ipod now ,-0.7142857142857143,0.8571428571428571,neg
0,is awake. Sineads bday was live Sineads party was live! hold tight everyone that turned up! now i gots 2 get ready 4 work kmt ,neg,is awake. Sineads bday was live Sineads party was live! hold tight everyone that turned up! now i gots 2 get ready 4 work kmt ,0.070900974025974,0.4464285714285714,neg
0,@mrrickybell you're married?!  just kidding that's wonderful have fun!,neg, youre married?!  just kidding thats wonderful have fun!,0.5625,0.4833333333333333,pos
4,chopped my 1st satellite  On to the second one!,pos,chopped my 1st satellite  On to the second one!,0.0,0.0,neg
4,@diablocody everyones a critic ,pos, everyones a critic ,0.0,0.0,pos
0,the fact that i didnt get a wristband for the shikari signing is devestating ,neg,the fact that i didnt get a wristband for the shikari signing is devestating ,0.0,0.0,pos
0,@tayluh12 I honestly miss that show ,neg, I honestly miss that show ,0.6,0.9,neg
4,"@Heaatherrr It was an outrage  Of course, yes, because I voted for her like a hundred times!",pos, It was an outrage  Of course yes because I voted for her like a hundred times!,0.0,0.0,pos
0,just deleted all the music off my laptop...possibly not the smartest thing i've ever done ,neg,just deleted all the music off my laptop...possibly not the smartest thing ive ever done ,0.0,0.0,neg
4,"@AlyssaCee ok, ok, nice to Spanish-English talk with you, jeje, take care!!... see you later!!... have a nice day!... bye! ",pos, ok ok nice to SpanishEnglish talk with you jeje take care!!... see you later!!... have a nice day!... bye! ,0.575,0.6,pos
0,Just got a call from the s2bx: my little one is sick and wants to stay home today. ,neg,Just got a call from the s2bx my little one is sick and wants to stay home today. ,-0.2339285714285714,0.4857142857142858,neg
4,Paris and the sun   http://twitpic.com/7j2kx,pos,Paris and the sun   ,0.0,0.0,pos
0,"Funny how easy it is to buy off your 9 year little daughter, all to keep her from her Dad, on his weekend. ",neg,Funny how easy it is to buy off your 9 year little daughter all to keep her from her Dad on his weekend. ,0.16527777777777775,0.7777777777777778,pos
0,At dad's...stupid internet went connect on the laptop so I have to be downstairs. ,neg,At dads...stupid internet went connect on the laptop so I have to be downstairs. ,0.0,0.0,neg
0,I really feel nauceous about my self being ,neg,I really feel nauceous about my self being ,0.2,0.2,neg
4,is starting to get this whole Twitter thing! ,pos,is starting to get this whole Twitter thing! ,0.125,0.25,neg
4,Back at it  Kingdom Praise.,pos,Back at it  Kingdom Praise.,0.0,0.0,pos
4,"@DavidArchie : Whoa, that's hugee. Break a leg ",pos,  Whoa thats hugee. Break a leg ,0.0,0.0,pos
0,"darren is such a daddy's boy...it's cute, but i miss him being a momma's boy ",neg,darren is such a daddys boy...its cute but i miss him being a mommas boy ,0.25,0.75,neg
0,"I so wanted to go to the Hyderabad Music Day, but thanks to uninvited guests ",neg,I so wanted to go to the Hyderabad Music Day but thanks to uninvited guests ,0.2,0.2,pos
4,Hey Coffee and nor Coffee Drinkers!x  Does anyone feel like Coffee? How are you today? Would you like to share? ,pos,Hey Coffee and nor Coffee Drinkers!x  Does anyone feel like Coffee? How are you today? Would you like to share? ,0.0,0.0,neg
4,Got some pictures of the sunrise on my way home this morning they came out pretty nice ,pos,Got some pictures of the sunrise on my way home this morning they came out pretty nice ,0.425,1.0,pos
0,Fixing the things to bring on Monday. Another tiring week next week ,neg,Fixing the things to bring on Monday. Another tiring week next week ,0.0,0.0,pos
0,is taking another walk - I really wish I didn't feel like my skin was trying to crawl off my body ,neg,is taking another walk  I really wish I didnt feel like my skin was trying to crawl off my body ,0.2,0.2,neg
0,My Macintosh SE has finally died ,neg,My Macintosh SE has finally died ,0.0,1.0,neg
0,Good morning. I can't believe it's monday. The weekend went by way to fast ,neg,Good morning. I cant believe its monday. The weekend went by way to fast ,0.45,0.6000000000000001,neg
0,breaks over  be back @ 12!,neg,breaks over  be back  12!,0.0,0.0,neg
4,on the bright side...i leave for puerto rico on wed!!!!! ,pos,on the bright side...i leave for puerto rico on wed!!!!! ,1.0,0.7999999999999999,pos
4,@sweetjuicy Yessssss Tay!! I feel you 100%! Hey that's so funny I was jus gonna hit u up. I dunno yyy u were on my mind! Lol luvs my Tay! ,pos, Yessssss Tay!! I feel you 100! Hey thats so funny I was jus gonna hit u up. I dunno yyy u were on my mind! Lol luvs my Tay! ,0.65625,0.85,neg
4,imm back on my computer noww someone link me to the niley pics again ,pos,imm back on my computer noww someone link me to the niley pics again ,0.0,0.0,neg
4,@MGGubler Get well soon sillygoose! ,pos, Get well soon sillygoose! ,0.0,0.0,pos
0,@hebbybya hahahahahaha atleast im not the only wierdo in the family ,neg, hahahahahaha atleast im not the only wierdo in the family ,0.0,1.0,neg
4,@Rissa_Lim it's never too late to relive your freshman year... ,pos, its never too late to relive your freshman year... ,-0.3,0.6,neg
4,@officialTila your dreams came true!  i need some words of wisdom..can you follow me?,pos, your dreams came true!  i need some words of wisdom..can you follow me?,0.4375,0.65,pos
4,"Anyone want to know the title of my third chapter? It's a poor excuse for a thank you prize, I know, but it's all I can think of. ",pos,Anyone want to know the title of my third chapter? Its a poor excuse for a thank you prize I know but its all I can think of. ,-0.15,0.21666666666666667,neg
0,i wish facebook would let me upload my pictures ,neg,i wish facebook would let me upload my pictures ,0.0,0.0,neg
4,"@jannagae Aww thank you, I try to treat everyone how I'd like to be treated ",pos, Aww thank you I try to treat everyone how Id like to be treated ,0.3,0.9,pos
4,sorry people my english is very bad...but i've got a date today ,pos,sorry people my english is very bad...but ive got a date today ,-0.1,0.43333333333333335,neg
0,@prozackpills ewww  youtube it..you do have youtube right,neg, ewww  youtube it..you do have youtube right,0.2857142857142857,0.5357142857142857,neg
0,at work...im soo sleepy. i wish i cuda went to tha ludacris concert!!  need to find an outfit for tonite!!,neg,at work...im soo sleepy. i wish i cuda went to tha ludacris concert!!  need to find an outfit for tonite!!,0.0,0.0,neg
0,i totally forgot that i had a twitter account.. how sad ,neg,i totally forgot that i had a twitter account.. how sad ,-0.25,0.875,neg
0,@hello_jodie I've got another f***ing paper to write. Sucks buttocks.  But good news is that I get to go partay tomorrow! Woot!,neg, Ive got another fing paper to write. Sucks buttocks.  But good news is that I get to go partay tomorrow! Woot!,0.35,0.4500000000000001,neg
0,"@perfect_nutter DICIEMBRE! ush es q los diciembres voy a ver a mi mÃ¡ a California  so, dont think so... buu BUT BRING ME SOMETHING! jajaja",neg, DICIEMBRE! ush es q los diciembres voy a ver a mi mÃ a California  so dont think so... buu BUT BRING ME SOMETHING! jajaja,0.0,0.0,pos
4,@Luvly_Roxy I slept good because of the rain. Didn't want to wake up. It's going pretty fast so far ,pos, I slept good because of the rain. Didnt want to wake up. Its going pretty fast so far ,0.3125,0.8,neg
4,Oh I missed you so much Jimmy Johns! ,pos,Oh I missed you so much Jimmy Johns! ,0.25,0.2,neg
